ObjectId;Department;Title;Artist;ArtistNationality;ObjectDate;ObjectDateBegin;ObjectDateEnd;Medium;Classification;Tags;ImageUrl;Height;Width
436256;European Paintings;Robert Rich (1587–1658), Second Earl of Warwick;Anthony van Dyck;Flemish;ca. 1632–35;1632;1635;Oil on canvas;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT2821.jpg;266.7005;168.9103
436257;European Paintings;Saint Rosalie Interceding for the Plague-stricken of Palermo;Anthony van Dyck;Flemish;1624;1624;1624;Oil on canvas;Paintings;Women|Putti|Saints;https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-037.jpg;99.7;73.7
436258;European Paintings;Self-Portrait;Anthony van Dyck;Flemish;ca. 1620–21;1620;1621;Oil on canvas;Paintings;Men|Self-portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23705-001.jpg;119.7;87.9
436259;European Paintings;Study Head of a Young Woman;Anthony van Dyck;Flemish;ca. 1618–20;1618;1620;Oil on paper, laid down on wood;Pastels & Oil Sketches on Paper;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT200196.jpg;56.5;41.6
436260;European Paintings;Study Head of an Old Man with a White Beard;Anthony van Dyck;Flemish;ca. 1617–20;1617;1620;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-015.jpg;66.0;51.4
436261;European Paintings;Virgin and Child;Anthony van Dyck;Flemish;ca. 1620;1615;1625;Oil on wood;Paintings;Madonna and Child|Nursing;https://images.metmuseum.org/CRDImages/ep/web-large/ep51.33.1.R.jpg;64.1;49.5
436262;European Paintings;Virgin and Child with Saint Catherine of Alexandria;Anthony van Dyck;Flemish;ca. 1630;1625;1635;Oil on canvas;Paintings;Madonna and Child|Saint Catherine;https://images.metmuseum.org/CRDImages/ep/web-large/DT5286.jpg;112.1;94.0
436263;European Paintings;A Man Mounting a Horse;Anthony van Dyck;Flemish;ca. 1630;1625;1635;Oil on wood;Paintings;Men|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/ep49.145.2.R.jpg;25.4;22.2
436264;European Paintings;A Man Riding a Horse;Anthony van Dyck;Flemish;ca. 1630;1625;1635;Oil on wood;Paintings;Men|Horse Riding;https://images.metmuseum.org/CRDImages/ep/web-large/ep49.145.1.R.jpg;25.7;22.5
436265;European Paintings;Sir Peter Paul Rubens (1577–1640);Anthony van Dyck;Flemish;;1600;1699;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep42.23.1.bw.R.jpg;25.4;19.4
436266;European Paintings;Isaac Blessing Jacob;Gerbrand van den Eeckhout;Dutch;1642;1642;1642;Oil on canvas;Paintings;Interiors|Men|Women|Beds;https://images.metmuseum.org/CRDImages/ep/web-large/DP145918.jpg;100.6;128.3
436267;European Paintings;A Musical Party;Gerbrand van den Eeckhout;Dutch;early 1650s;1650;1653;Oil on canvas;Paintings;Men|Women|Music|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP143165.jpg;50.8;62.2
436268;European Paintings;Putti with a Medallion;Charles Dominique Joseph Eisen;French;;1740;1778;Oil on wood;Paintings;Medallions|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP236827.jpg;64.45263;53.97511
436269;European Paintings;Putti with a Medallion;Charles Dominique Joseph Eisen;French;;1740;1778;Oil on wood;Paintings;Medallions|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP236829.jpg;64.77013;53.97511
436270;European Paintings;Conversation Piece (The Sense of Smell);Jan Ekels the Younger;Dutch;probably 1791;1791;1791;Oil on canvas;Paintings;Men|Women|Interiors|Smoking;https://images.metmuseum.org/CRDImages/ep/web-large/DP143214.jpg;65.7;59.7
436271;European Paintings;The Crucifixion with Donors and Saints Peter and Margaret;Cornelis Engebrechtsz;Netherlandish;ca. 1525–27;1525;1527;Oil on wood;Paintings;Men|Women|Saint Peter|Crucifixion;https://images.metmuseum.org/CRDImages/ep/web-large/DT10856.jpg;61.6;89.5
436272;European Paintings;"Ecce Homo, (reverse) Christ Blessing; The Disrobing of Christ, (reverse) Saint John the Baptist";Cornelis Engebrechtsz;Netherlandish;;1488;1527;Oil on wood;Paintings;Saint John the Baptist|Men|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/ep11.193a.bw.R.jpg;41.9;22.2
436273;European Paintings;Portrait of a Man;George Engleheart;British;ca. 1780;1775;1785;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/50908.jpg;3.2;2.9
436274;European Paintings;Mrs. Peter De Lancey (Elizabeth Colden, 1720–1784);George Engleheart;British;1783;1778;1788;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep38.146.16.R.jpg;3.5;2.9
436275;European Paintings;Colonel Woodford;George Engleheart;British;probably 1788;1788;1788;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/64044.jpg;5.4;4.4
436277;European Paintings;Portrait of a Man, Said to Be Mr. De Wolf;George Engleheart;British;ca. 1805;1800;1810;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/154477.jpg;8.3;6.3
436278;European Paintings;Allegory;William Etty;British;;1807;1849;Oil on canvas, laid down on wood;Paintings;Fruit|Female Nudes;https://images.metmuseum.org/CRDImages/ep/web-large/DP169644.jpg;71.1;87.6
436279;European Paintings;The Three Graces;William Etty;British;;1807;1849;Oil on millboard;Paintings;Female Nudes|Greek Mythology;https://images.metmuseum.org/CRDImages/ep/web-large/DP169626.jpg;57.2;47.6
436280;European Paintings;Head of Christ;European Painter;European;;1200;1500;Tempera on wood, gold ground;Paintings;Christ;https://images.metmuseum.org/CRDImages/ep/web-large/ep1976.100.4.bw.R.jpg;49.2;35.9
436281;European Paintings;A Man with the Initials CJD;Northern European Painter;Northern European;;1765;1775;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/50902.jpg;4.4;3.5
436282;European Paintings;"The Crucifixion; The Last Judgment";Jan van Eyck;Netherlandish;ca. 1440–41;1440;1441;Oil on canvas, transferred from wood;Paintings;Skeletons|Men|Mary Magdalene|Crucifixion|Last Judgement|Angels|Christ|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/LC-33_92ab-Primary_Temp.jpg;56.5;19.5
436283;European Paintings;Virgin and Child in a Niche;Netherlandish Painter;Netherlandish;ca. 1500;1495;1505;Oil on wood;Paintings;Madonna and Child|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DT1484.jpg;58.4;30.8
436284;European Paintings;A Donor Presented by a Saint;Dieric Bouts;Netherlandish;ca. 1460–65;1455;1465;Oil on wood;Paintings;Hands|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.41.R.jpg;22.2;17.8
436286;European Paintings;Portrait of a Man with a Moor's Head on His Signet Ring;Conrad Faber von Creuznach;German;;1524;1553;Oil, gold, and white metal on linden;Paintings;Rings|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP280792.jpg;53.0;35.9
436287;European Paintings;Heinrich(?) vom Rhein zum Mohren (1477–1536);Conrad Faber von Creuznach;German;late 1520s;1527;1529;Oil and gold on oak;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP164864.jpg;55.2;39.7
436288;European Paintings;Abraham Dismissing Hagar and Ishmael;Barent Fabritius;Dutch;1658;1658;1658;Oil on wood;Paintings;Boys|Women|Abraham|Men;https://images.metmuseum.org/CRDImages/ep/web-large/DP143212.jpg;49.5;35.6
436289;European Paintings;Self-Portrait;John Faed;British, Scottish;ca. 1850;1845;1855;Ivory;Miniatures;Men|Self-portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep45.110.3.R.jpg;6.7;5.4
436290;European Paintings;Flowers by a Stone Vase;Peter Faes;Flemish;1786;1786;1786;Oil on wood;Paintings;Flowers|Vases|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/ep48.187.737.R.jpg;50.8;37.8
436291;European Paintings;Flowers in a Stone Vase;Peter Faes;Flemish;1786;1786;1786;Oil on wood;Paintings;Flowers|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/ep48.187.738.bw.R.jpg;49.5;38.4
436292;European Paintings;Still Life with Roses and Fruit;Henri Fantin-Latour;French;1863;1863;1863;Oil on canvas;Paintings;Still Life|Pears|Roses;https://images.metmuseum.org/CRDImages/ep/web-large/DT8649.jpg;34.6;41.6
436293;European Paintings;Still Life with Flowers and Fruit;Henri Fantin-Latour;French;1866;1866;1866;Oil on canvas;Paintings;Fruit|Flowers|Still Life|Vases;https://images.metmuseum.org/CRDImages/ep/web-large/DT1980.jpg;73.0;60.0
436294;European Paintings;Still Life with Pansies;Henri Fantin-Latour;French;1874;1874;1874;Oil on canvas;Paintings;Apples|Flowers|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DT1576.jpg;68.58014;78.42265
436295;European Paintings;Portrait of a Woman;Henri Fantin-Latour;French;1885;1885;1885;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP265190.jpg;100.3;81.3
436296;European Paintings;The Palace of Aurora;Henri Fantin-Latour;French;1902;1856;1904;Oil on canvas;Paintings;Women|Female Nudes|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP-2943.001.jpg;46.0;38.1
436297;European Paintings;Self-Portrait;Henri Fantin-Latour;French;ca. 1858;1856;1904;Oil on canvas, laid down on canvas;Paintings;Men|Self-portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT1979.jpg;26.4;21.3
436298;European Paintings;Portrait of a Woman;Joshua Wilson Faulkner;British;;1809;1820;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/94567.jpg;10.2;7.9
436299;European Paintings;The Coronation of the Virgin, and Saints;Giovanni di Tano Fei;Italian;1394;1394;1394;Tempera on wood, gold ground;Paintings;Saints|Coronation of the Virgin|Angels|Christ|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DP293271.jpg;199.1;193.0
436300;European Paintings;Saints John the Evangelist and Lawrence;Defendente Ferrari;Italian;;1510;1531;Oil on wood;Paintings;Books|Saint John the Evangelist|Saint Lawrence|Chalices;https://images.metmuseum.org/CRDImages/ep/web-large/EP1475.jpg;123.2;49.5
436301;European Paintings;The Parable of the Mote and the Beam;Domenico Fetti;Italian;ca. 1619;1614;1624;Oil on wood;Paintings;Men|Parables;https://images.metmuseum.org/CRDImages/ep/web-large/DT6682.jpg;61.3;44.1
436302;European Paintings;The Good Samaritan;Domenico Fetti; ;ca. 1618–22;1618;1622;Oil on wood;Paintings;Men|Donkeys;https://images.metmuseum.org/CRDImages/ep/web-large/DP278746.jpg;60.0;43.2
436305;European Paintings;Still Life;Georg Flegel;German;probably ca. 1625–30;1625;1630;Oil on wood;Paintings;Lemons|Still Life|Birds|Bread|Pitchers;https://images.metmuseum.org/CRDImages/ep/web-large/DT1572.jpg;27.0;34.0
436306;European Paintings;Portrait of a Woman;Flemish Painter;Flemish;;1620;1630;Oil on copper;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/257495.jpg;8.6;6.7
436307;European Paintings;Harbor Scene;Flemish Painter;Flemish;;1645;1655;Vellum;Miniatures;Men|Boats|Towers|Harbors;https://images.metmuseum.org/CRDImages/ep/web-large/150490.jpg;10.5;14.6
436309;European Paintings;Bearded Man with a Velvet Cap;Govert Flinck;Dutch;1645;1645;1645;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP136267.jpg;60.3;52.4
436310;European Paintings;Portrait of a Prelate;Lavinia Fontana; ;ca. 1580;1575;1585;Oil on copper;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT201083.jpg;14.0;14.0
436311;European Paintings;Madonna and Child;Vincenzo Foppa;Italian;ca. 1480;1475;1485;Tempera, oil, and gold on wood;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DP258301.jpg;43.8;32.1
436314;European Paintings;Portrait of a Man;Thomas Forster;British;1700;1700;1700;Plumbago on vellum;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep44.36.2.R.jpg;11.1;9.2
436315;European Paintings;Portrait of a Woman;Thomas Forster;British;1700;1700;1700;Plumbago on vellum;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep44.36.5.R.jpg;11.1;8.9
436316;European Paintings;Portrait of a Woman;Thomas Forster;British;1701;1701;1701;Plumbago on vellum;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/132455.jpg;10.8;8.3
436317;European Paintings;Portrait of a Man;Thomas Forster;British;1705;1705;1705;Plumbago on vellum;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/132458.jpg;13.0;10.2
436318;European Paintings;Mirope Savati Gaye;Mariano Fortuny Marsal;Spanish;1865;1865;1865;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-13445-001.jpg;137.2;100.3
436319;European Paintings;The Cascade;Jean Honoré Fragonard;French;ca. 1775;1770;1780;Oil on wood;Paintings;Gardens|Waterfalls;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1015-001.jpg;29.2;24.1
436320;European Paintings;Portrait of a Young Woman;Jean Honoré Fragonard;French;1770s;1770;1779;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1018-001.jpg;80.6;63.5
436321;European Paintings;Roman Interior;Jean Honoré Fragonard;French;ca. 1760;1755;1765;Oil on canvas;Paintings;Interiors|Infants|Women|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1010-001.jpg;48.9;59.4
436322;European Paintings;The Love Letter;Jean Honoré Fragonard;French;early 1770s;1770;1773;Oil on canvas;Paintings;Women|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1014-001.jpg;83.2;67.0
436323;European Paintings;A Woman with a Dog;Jean Honoré Fragonard;French;ca. 1769;1764;1774;Oil on canvas;Paintings;Portraits|Women|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1019-01.jpg;81.3;65.4
436324;European Paintings;A Shaded Avenue;Jean Honoré Fragonard;French;ca. 1775;1770;1780;Oil on wood;Paintings;Gardens|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1016-001.jpg;29.2;24.1
436325;European Paintings;The Stolen Kiss;Jean Honoré Fragonard;French;ca. 1760;1755;1765;Oil on canvas;Paintings;Girls;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1009-001.jpg;48.3;63.5
436326;European Paintings;The Two Sisters;Jean Honoré Fragonard;French;ca. 1769–70;1769;1770;Oil on canvas;Paintings;Girls|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1012-01.jpg;71.8;55.9
436327;European Paintings;Allegory of Vigilance;Jean Honoré Fragonard;French;ca. 1772;1767;1777;Oil on canvas;Paintings;Profiles|Female Nudes|Reading;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1017-01.jpg;68.9;54.9
436328;European Paintings;Portrait of a Boy;Marie Anne Gérard Fragonard (Madame Fragonard);French;ca. 1775;1770;1780;Ivory;Miniatures;Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep60.14.R.jpg;7.3;6.0
436329;European Paintings;Gathering Olives at Tivoli;François-Louis Français;French;1868;1868;1868;Oil on canvas;Paintings;Men|Olive Trees|Waterfalls|Harvesting;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23204-001.jpg;238.76048;160.02032
436330;European Paintings;Goddess of Chaste Love;Francesco di Giorgio Martini;Italian;1468–75;1468;1475;Tempera and gold on wood;Paintings;Women|Griffins|Goddess|Chariots;https://images.metmuseum.org/CRDImages/ep/web-large/DT229670.jpg;39.4;43.8
436331;European Paintings;The Nativity;Francesco di Giorgio Martini;Italian;;1459;1501;Tempera on wood;Paintings;Jesus|Nativity|Angels|God the Father|Joseph|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/Martini2.jpg;52.7;60.0
436332;European Paintings;Saint Roch;Francesco Francia;Italian;1502;1502;1502;Tempera on wood;Paintings;Saints|Men|God the Father;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24672-001.jpg;216.5;150.8
436333;European Paintings;Federico Gonzaga (1500–1540);Francesco Francia;Italian;1510;1510;1510;Tempera on wood, transferred from wood to canvas and then again to wood;Paintings;Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17396-001.jpg;47.9;35.6
436334;European Paintings;Madonna and Child;Francesco Francia;Italian;1490s;1490;1499;Oil on wood;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DP247207.jpg;61.0;46.0
436335;European Paintings;Madonna and Child with Saints Francis and Jerome;Francesco Francia;Italian;1500–10;1500;1510;Tempera on wood;Paintings;Madonna and Child|Saint Francis|Saint Jerome;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19923-001.jpg;74.9;56.8
436336;European Paintings;The Pérussis Altarpiece;Nicolas Froment;French;1480;1480;1480;Oil and gold on wood;Paintings;Saint Francis|Saint John the Baptist|Cross|Coat of Arms|Skulls|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DT1433.jpg;138.4;58.4
436337;European Paintings;Portrait of a Monk in Prayer;French Painter;French;;1495;1505;Oil on wood;Paintings;Men|Portraits|Monks;https://images.metmuseum.org/CRDImages/ep/web-large/DP345572.jpg;33.7;24.1
436338;European Paintings;Monsieur de Bellefourière;French Painter;French;;1521;1521;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.114.bw.R.jpg;46.7;33.3
436339;European Paintings;Portrait of a Member of the de Thou Family;French Painter;French;;1540;1540;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep22.60.46.bw.R.jpg;15.6;13.7
436340;European Paintings;Portrait of a Man with a High Hat;French Painter;French;;1570;1570;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.104.bw.R.jpg;24.4;19.1
436341;European Paintings;Portrait of a Man in a White Fur Coat;French Painter;French;;1525;1574;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep17.190.4.bw.R.jpg;17.8;14.0
436342;European Paintings;Henri III (1551–1589), King of France;French Painter;French;;1570;1599;Oil on wood;Paintings;Kings|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep67.55.2.bw.R.jpg;32.4;25.1
436344;European Paintings;Holy Family with Saint Anne;French Painter;French;early 17th century;1700;1725;Oil on canvas;Paintings;Holy Family|Saint Anne|Jesus|Saints|Joseph|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20646-001.jpg;68.6;50.8
